name,price,status,shipping,free_returns,items_sold
Coach Teri Shoulder Bag Signature Denim CAF82 outlet NEW without charm,17300,Brand New,0,True,0
Coach City Mini Tote Bag In Signature Canvas CW032,16900,Brand New,1000,False,
Embroidered Crossbody Cell Phone Bag for Women Small Purse with Adjustable Strap,898,Brand New,0,True,0
Johnny Was Reusable Bag Floral Butterfly Gray Garden Boho Foldable Packable,1899,Pre-Owned,,False,0
KATE SPADE STICKY SITUATION 3D BUBBLE GUM CROSSBODY KK212 NWT $299,11695,Brand New,0,False,0
"Lululemon Reusable Shopping Gift Bag Tote Yoga Logo 21""x14"" Red Silver",897,New (Other),0,False,0
NWT Lululemon Everywhere Belt Bag 1L Plush Fleece STMI Pink,3699,Brand New,0,True,0
Anuschka Peacock giraffe zebra cheetah Hand Painted Metallic Handbag Crossbody,9999,Pre-Owned,1320,False,
SALE! Melie Bianco Brigitte Satchel Double Knot Oversized Edition Stella ANTHRO!,3120,Brand New,699,False,0
Urban Outfitters Camo Canvas Hobo Bag Shoulder Purse Large Cotton,3499,Brand New,699,False,0
Sandro Paris Women's Shoulder Bag Crossbody Bag 100% Leather SFASA00302,284,New (Other),2062,False,
New Lancome Paris BLACK Mesh Tote Bag with Bow,1295,New (Other),0,False,0
Maje Women's Bag Shoulder Bag Cow Leather,284,New (Other),2062,False,
LEMAIRI COSETTE Small Besace Luxury Genuine leather W/FREE SHIPPING USA,17777,Brand New,0,False,
lululemon camo gray Fanny pack with a diagonal breast bag,2400,Brand New,0,False,0
"Small Classic Leather Purse Clutch Bag, Sling Leather Bag, Stylish Schoulder Bag",5834,Brand New,618,False,0
"Pink Strawberry Corduroy Crossbody Chest Bag, Purse, Multi-Compartment",1200,New (Other),400,False,0
Michael Kors Lyra Extra-Small Signature Logo Crossbody Handbag (Optic White),8500,Brand New,484,False,
Wholesale Eco Shopping Travel Shoulder Bag Tote Handbag Folding Reusable Bags,290,Brand New,0,False,
"Elegant Women's Leather Backpack – Stylish, Durable Travel & School Fashion Bag",2099,Brand New,0,False,0
Wicker Square Rattan Bag Straw Clutch Women Girls Straw Handbag Clutch Women,2941,Brand New,0,False,
AESTHER EKME Shoulder Bag Tote Bag Black Leather Good Condition From Japan,14900,Pre-Owned,0,False,
Women black cocktail clutch bag.                          New.,1914,Brand New,991,False,
Lululemon Everywhere Crossbody Bag 2L *Metal Hardware (E3),7995,Brand New,1345,False,
MICHAEL KORS JET SET TRAVEL SMALL ZIP CROSSBODY MESSENGER BAG BLACK LEATHER GOLD,8799,Brand New,0,True,0
NWT Coach Klare Crossbody Bag With Rose Print 🌸,19500,Brand New,1258,False,0
Coach Tote-Black,5000,Pre-Owned,1259,False,
Aloha Collection Bag Seaside Reversible Tote ,3500,Brand New,0,False,0
MCM Backpack Mini White black ,18500,Pre-Owned,1258,False,
Mar Y Sol Odette Raffia Shoulder Bag Women's Green,5451,New (Other),0,False,0
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
VINTAGE Free People Women's Genuine Leather Crossbody Bag Shoulder Bag Burgundy,4888,Pre-Owned,871,False,
Burberry Women’s Hand bag 8069663 Dark Birch Brown LL MN BOWLING BAG  Newarticle,85000,Brand New,3500,False,0
Dooney & Bourke Florentine Drawstring Crossbody,22500,Brand New,0,False,0
vera bradley crossbody bag,1000,Pre-Owned,699,False,
Coach City Tote Bag In Signature Canvas CAL49 In Gold/Powder Pink NWT,26900,Brand New,0,True,0
ALO yoga Clear Mesh Bag Duffle Yoga Bag Sports Women's Outdoor Gym Bag Travel ,4399,Brand New,0,False,0
Authentic Burberry Gold Hardware Nova Check PVC x leather Tote Bag NS040106,100,Pre-Owned,0,True,
Makowski Leather Shoulder Bag ,6500,Pre-Owned,767,False,
New Longchamp Shoulder Bag Long Handle Handbag LightPink - Long handle S,9188,New (Other),399,False,
Kate Spade Bag Satchel Crossbody Black Flash Glitter MSRP $329,8997,New (Other),0,False,
Cole Haan Black Shoulder Bag,4000,Pre-Owned,585,False,
LIQUIDATING! Dooney &Bourke Coated Cotton & Leather PLUMES Xbody/Shlder-BRN-NWOT,6900,New (Other),1200,False,
Real Leather Shoulder Bag Handbag Purse Cross Body Organizer Smart Phone Pockets,1899,Brand New,0,True,0
Dooney & Bourke Gingham II JANINE,17900,Brand New,0,False,0
🖤 Thread® Crossbody Bag – Versatile & Adventure-Ready 🖤,1874,Pre-Owned,824,False,0
Clear Purses for Women Stadium Clear Crossbody Bag,2000,Brand New,871,False,
crossbody bag with chain strap,4000,Pre-Owned,796,False,
Coach NEW Nolita Barrel Bag In Signature Denim with Cherry Charm CZ459,12800,Brand New,,False,0
2024 New Women Messenger Tide Female Top-handle Bag Shoulder Bags Women Handbags,2475,Brand New,0,False,
NEW Ganni Women's Coated Canvas Pink East West Tote Shopper Bag $275 NWT,2399,Brand New,0,False,0
Natural Leaf Design Bag,10000,Brand New,1101,False,
Women's Shoulder Handbag - Multi-Pocket Crossbody Tote Satchel (Black & Blue),3150,Brand New,0,False,0
Michael Kors Small Leather Satchel Camille,10000,New (Other),1200,False,
NWOT Lululemon Everywhere Belt Bag 1L Lipgloss Pink,3500,New (Other),655,False,
Botkier READE Bag in Black - Textured Leather Crossbody Purse,2600,Pre-Owned,1000,False,
Giani Bernini White Genuine Leather Crossbody Shoulder Bag Purse,2400,Pre-Owned,833,False,
Dooney & Bourke Pebble Grain Darcy Satchel,16500,Brand New,0,False,0
rebecca minkoff handbag,5999,Pre-Owned,1895,False,
Women's Tote Bag New 2024 Steel Embossed Handheld Bun Mother Shopping Bag,7981,Brand New,0,False,
Juicy Couture Freshly Picked Strawberry Crossbody Bag NWT Strawberries,4500,Brand New,1271,False,
"New Rebecca Minkoff Black Soft Leather Zip Crossbody Chain Studs, Dustbag - Sm",4000,New (Other),1000,True,
Tory Burch Nylon Ella Mini Crossbody Tote Bag,8500,Pre-Owned,,False,0
BCBGeneration Puffy Crossbody Shoulder Bag Black  and Silver Strap,4500,Pre-Owned,1658,False,
Coach Poppy Perri Hippie Rose Leather Crossbody Hobo Bag #22421 NWT GUARANTEED,22800,Brand New,1620,False,
NWT VTG Lululemon U Raja Yoga Tote Pink Mat Bag Zipper Adjustable Shoulder Strap,2000,New (Other),750,False,0
Sling Bags for Women Crossbody Fanny Packs Chest Bag for Women Shopping Travel,689,Brand New,0,False,0
Juicy Cross Body,8000,Brand New,1400,False,
Madewell Leather Crossbody Messenger Bag Tote Boho Western Rustic Distressed,4200,Pre-Owned,,True,0
J.Crew Black Leather Doctor-Style Satchel Bag with Gold Hardware,5400,Pre-Owned,1320,False,
Dooney & Bourke Zebra Leather Satchel,25900,Brand New,0,False,0
Sophia Caperelli Shoulder Bag,4000,Pre-Owned,0,False,
TDN+Lilly Pulitzer Mari Mini Bag~$198,8950,Brand New,1271,False,0
Estée Lauder Lunar New Year Red Crossbody Bag,896,Brand New,299,False,0
Michael Kors Portia Small Buket Tote Shoulder Bag Authenticated,1900,Pre-Owned,1596,False,0
Kate Spade Leila Pebbled Leather Medium Dome Backpack Black,11999,Brand New,0,True,0
NWT VANS Off The Wall GOT THIS MINI BACKPACK Travel Play BLACK Small Bag WOMENS,2994,Brand New,0,False,0
Dooney & Bourke Zebra Leather Medium Sac With Twisted Strap,22900,Brand New,0,False,0
Michael Kors Crossbody Bag,15000,Brand New,988,False,
Leather Bucket Bags and Drawstring Crossbody Purse for Women Medium Tote and ...,4628,Brand New,0,True,0
Coach Black Refined Leather Crossbody Wallet Handbag with Goldtone Chain 38966,8900,Pre-Owned,995,False,
Authentic  Louis Vuitton Monogram Luco M51155 Tote Bag Shoulder Bag NS031209,100,Pre-Owned,1000,True,
KATE SPADE LOLA AVENUE LIA  Leather Crossbody Messenger Satchel Tote handbag,5985,Pre-Owned,850,False,
Bucket Style Bag For Women Genuine Leather Crossbody Handbag Brown Shoulder Bag,5399,New (Other),0,True,0
Kate Spade Bag,7500,Pre-Owned,898,False,
Crossbody Travel Purse with RFID Blocking Pocket and Lifetime Recovery Servic...,4628,Brand New,0,True,0
Michael Kors Valerie Soft Pink Pebbled Leather Small EW Satchel Crossbody Bag,11998,Brand New,0,True,0
Dooney & Bourke Boston Bag,17000,Pre-Owned,900,False,
Quince Italian Leather Handwoven Convertible Crossbody Bag 8x11.5x.5” Black,5999,Brand New,945,False,0
Hot Women Insert Handbag Organiser Purse Large Liner Organizer Tidy Bag Travel,689,Brand New,0,False,0
NWT Juicy Couture Sweet N Juicy FR Tote Yellow Pear,8000,Brand New,,False,0
Gucci Black Matelassé Leather Mini GG Marmont Shoulder Bag,151461,Pre-Owned,0,False,
Clear Transparent Tote Bag PVC w/ Zipper Stadium Approved Sports Handbag Purse,939,New (Other),0,False,0
Simply Vera Wang Tote Satchel Bag Turquoise Nylon Waterproof Faux Gray Leather ,2070,Pre-Owned,550,False,0
3 Layers Women Tote Bag High Quality Leather Handbags Leisure Shoulder Bag New,1660,Brand New,0,False,
Authentic  FENDI Zucca Canvas Brown Zucca Pattern Shoulder Bag i030517,100,Pre-Owned,1000,True,
NEW Muralappi Australia Tote Bag Desert Kangaroo,3000,Brand New,,False,0
Michael Kors Blue Lagoon Leather Mercer Medium Convertible Crossbody Bag NWOT,15695,New (Other),1440,False,
NWT Nike Gold Mini Adjustable Sling Crossbody Shoulder Bag 5x7,1499,Brand New,484,False,
Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet Black/Gold,1999,Brand New,499,False,0
Lululemon Everywhere Belt Bag Deco Belt Pink Gold Cross Shoulder Adjustable OS,3995,Brand New,0,False,0
Women Touch Screen Cell Phone Bag Crossbody Shoulder Pouch Purse Key Card Case,1198,Brand New,0,True,0
Dooney & Bourke Florentine Cameron Crossbody,18500,Brand New,0,False,0
Authentic COACH Signature Tote Bag Cotton Leather 5660 White Multicolor 3185M,6650,Pre-Owned,0,True,0
BRIGHTON Canvas SPARKLE AND SHINE TOTE Bag Travel Cruise Summer Msrp $150 Beach ,3500,Brand New,0,False,0
Vera Bradley Portobello Road Zip Purse Shoulder Bag Pink Green Floral,1200,New (Other),1000,False,
"LVAD Messenger Bag – Black Vinyl Carry Bag for HeartMate & HeartWare, lvad Bag",6995,Brand New,0,False,0
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
Strawberry Shortcake Reusable Folding Bag Purse Shopping Gift Present Girl New,1499,Brand New,0,True,33
Kate Spade Bow Pebbled Leather Black Shoulder/Tote Bag Women’s,4000,Pre-Owned,,False,0
Harris Tweed 'Beauly' Shoulder Bag,6490,Brand New,399,False,
Women’s Purse,2050,New (Other),1331,False,
NWT Coach Rowan Large Satchel Bag In Signature Canvas CAO77 /powder pink,33900,Brand New,,False,0
Michael Kors Crossbody Bag ,6000,Pre-Owned,653,False,
KATE SPADE New York Bond Street Flo Satchel Shoulder Bag RED/PINK 2 Tone READ,7495,Pre-Owned,1665,False,
BURBERRY Hand Tote Bag Leather Brown Authentic,32000,Pre-Owned,0,True,
Lug Wicked Flash SE In Wickedly Green NWT!,5500,Brand New,0,False,
Women Small Cell Phone Purse Wallet Handbag Case Shoulder Bag Cross-body Pouch □,609,Brand New,0,False,0
"Women's Purse Bag PU Leather Printed Backpack Shoulder Handbag,Dual-Zip Purse",3999,Brand New,0,False,
Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet Black/Purple,1998,Brand New,0,False,0
"Chloé Tess Women's Leather Clutch Bag,Shoulder Bag Grayish BF582117",30100,Pre-Owned,0,False,
Stitch Camping Cuties Crossbody Bag,5600,Brand New,0,False,
Matt & Nat Alik Shoulder Bag Women's,4135,New (Other),0,False,0
Rebecca Minkoff Blue & White Lizard Embossed Snap Zip Shoulder Bag Crossbody,39596,New (Other),0,True,
"Bagsmart Tote Bag for Women with Zipper, Gym Tote with Compartments, Laptop Work",1500,Brand New,614,False,0
Ellington Leather Backpack Brown Flap Tote Convertible Bag Pebbled Travel,7495,Pre-Owned,2385,False,
Chic Black Sequin Clutch Bag,1600,Pre-Owned,819,False,
Patricia Nash New Bronze Leather Babuino Metallic clutch Shoulder Bag NWT $129,7699,Brand New,0,False,0
Vivienne Westwood Hazel Handbag Shoulder Bag Patent leather Pink outlet F/S JPN,15900,Pre-Owned,0,True,0
Michael Kors Jet SET Charm Pale Gold Pebbled Leather Small Pochette Bag,7398,Brand New,0,True,0
Women's Hand Shopper City Shoulder Handle Bag Real Vegan Leather 30617,3665,Brand New,0,False,
New Fila BNP Paribas 2025 Clear Tote Bag Purse Handbag Thick Heavy High Quality,9999,Brand New,0,False,0
Dooney & Bourke,6000,Pre-Owned,1171,False,
SASHA Micro Top Handle Handbag Clasp Closure NWT Beaded Sequin Flowers Floral,3299,Brand New,,False,0
Kate Spade Taupe Camera Bag Crossbody,2000,Pre-Owned,1665,False,
New Longchamp Handbag Le Pliage Size L - Dark Blue,9588,New (Other),399,False,
Bag Insert Organizer Felt Insert Bag Inner Bag Purse Liner Handbag Insert Bag,759,Brand New,0,False,0
Eva Printed Waterproof Tote Bag Women Beach Sports Travel Handbag(380),3999,Brand New,0,False,
shoulder bags BLK,8360,Pre-Owned,0,False,
Winnie The Pooh & Friends Duffel Bag Travel Carry-On Weekender Disney,3599,Brand New,0,True,0
VALENTINO ORLANDI Baby Pink Crossbody Camera Bag - Vegan Leather $159 NWT,4000,Brand New,898,False,
Coach Crossbody ,2500,Pre-Owned,878,False,
Michael Kors Shoulder Bag,2200,Pre-Owned,767,False,
NWT Madewell Rope Tote Crocheted Shoulder Bag Great for Summer or Vacation,2999,Brand New,767,False,
vintage coach leather bum bag,5000,Pre-Owned,1085,False,
Banana Republic black leather small crossbody bag EUC travel casual purse ,1875,Pre-Owned,640,False,
montana west wrangler tote bag Pink Leather,3500,New (Other),1800,False,
Coach East West Gallery Pleated Black Leather Shoulder Bag No M0972 - F13759,12000,New (Other),1840,False,
"Sherpani Sadie Crossbody Purse, Sundial, RFID Protection WITHOUT Coin Purse",2800,Brand New,1500,True,
Women's MKF Collection Black Vegan Leather Tote Bag with Wallet By Mia K. -NEW,99,Brand New,2020,False,
Studio Ghibli Spirited Away Crossbody Bag Purse Soot Sprites No-Face Exclusive,8997,Brand New,1320,False,0
Francesco Biasia Off-White Leather Shoulder Bag,2999,Pre-Owned,795,False,
Marc Jacobs Workwear Leather Burgundy Shoulder Bag,2999,Pre-Owned,800,False,
Coach White Leather  Crossbody Bag Tennis Motif  Red Blue New,11999,New (Other),1715,False,
Crossbody Bag Spacious and Organized Interior Women Handbag Shoulder Bags,1433,Brand New,0,False,
SEPHORA Limited Edition Black & White Stripe Knitted Tote Bag - New Condition,1050,New (Other),0,False,
Amika Signature Tote Bag (New Sealed),1795,New (Other),0,False,0
NTD+Lilly Pulitzer Camille Cane Belt Bag,7000,Brand New,1271,False,0
Mini Leather Pouch Handbag Shoulder Bag ,3000,New (Other),0,False,
Adidas Women's Satchel Bag Black - Night Flash -  Green Spark - IT7374,3999,Brand New,0,True,
NEW Large Reusable Grocery Shopping Bag Women's Shoulder Bag Tote Bag#,879,Brand New,399,False,0
Relic Women's Gray Crossbody Purse Shoulder Zip Bag Travel,1619,Pre-Owned,871,True,0
Women Lady Leather Shoulder Bag Tote Purse Handbag Messenger Cross-body Satchel,7156,New (Other),0,True,0
Stadium Approved Clear Tote Bag with Adjustable Strap (NWT),949,Brand New,0,False,0
Colorblock Pink Letter Graphic Tote Handbags Woman Shoulder Bags Casual Bag,1203,Brand New,0,False,10
Dooney & Bourke Pebble Grain Small Hanna,17900,Brand New,0,False,0
Authentic Louis Vuitton Monogram Orsay Clutch Hand Bag M51790,27900,Pre-Owned,0,True,
Women Hollow Knitted Shoulder Bag Simple Crochet Tote Designer Shopper Handbags,1169,Brand New,0,False,
Authentic Chanel Black Drawstring Novelty Pool Bag/Backpack SK040070,200,Pre-Owned,0,True,
Vintage Solid Color PU Leather Women Fashion Shoulder Sling Bag Crossbody Bag,899,Brand New,0,False,
Boho Retro Ethnic Embroidery Bag Vintage Messenger Bags Women Small Beach Purse,882,Brand New,0,False,0
Marc Jacobs BYOT Satin Floral Tote Bag FLAWS,9898,Pre-Owned,0,True,
UNIQLO JW Alexander Drawstring Bag,2200,Pre-Owned,884,False,
Women Soft PU Leather Crossbody Sling Bag Purse Lightweight Vintage Shoulder Bag,1555,Brand New,0,True,
Dooney & Bourke Pebble Grain Foldover Zip Crossbody,9900,Brand New,0,False,0
Telfar Small Shopping Bag Orange,4999,Brand New,0,False,0
"Margot Black Leather Crossbody Purse Bag, Very Soft, Zip Close, Outer Pocket",2898,Pre-Owned,,False,0
EUC Juicy Couture Gray Leather Crossbody Bag With Gold Chain Strap,1800,Pre-Owned,819,False,
J Crew Polka Dot Leather Clutch Bag Chain Shoulder Purse Convertible,2500,Pre-Owned,796,False,
Handbag Leather Blue Plain 2way Shoulder Bag,8809,Pre-Owned,0,False,
Women Backpack Vintage PU Leather Rucksack School Travel Shoulder Bag Satchel,2189,Brand New,0,True,
NWT Juicy Couture Sweet N Juicy Apple Strawberry Satchel Liquorice,7000,Brand New,,False,0
"EVA Waterproof Mini Beach Tote – Kids’ Summer Bag, Shopping & Picnic Basket",1899,Brand New,0,False,
Her Universe Beetlejuice Neitherworld Waiting Room Mini Backpack NWOT,8600,New (Other),796,False,
